Date,MktPrem_R,FX_R,OVX_C,OVX_PC,OVX_NC
2013/8/12,0.595253751,0.15040107,0.040001,0.040001,0
2013/8/13,1.042675665,0.090105123,-0.050001,0,-0.050001
2013/8/14,-0.443838338,-0.04001067,0.520001,0.520001,0
2013/8/15,-0.812119267,-0.050033356,1,1,0
2013/8/16,0.472068122,-0.183547472,-0.16,0,-0.16
2013/8/19,-0.319323934,0.217318623,-0.51,0,-0.51
2013/8/20,-0.861611144,-0.200166806,0.7,0.7,0
2013/8/22,-0.239885655,0.233996323,-0.92,0,-0.92
2013/8/23,0.747493773,-0.270135068,-0.559999,0,-0.559999
2013/8/26,0.268499865,0.170545746,0.729999,0.729999,0
2013/8/27,-0.945594206,0.150225338,3.760001,3.760001,0
2013/8/28,0.040657556,-0.18,2.6,2.6,0
2013/8/29,1.18327339,-0.003339344,-2.380001,0,-2.380001
2013/8/30,1.309644735,-0.10018367,0.69,0.69,0
2013/9/3,0.82191381,-0.424536186,1.31,1.31,0
2013/9/4,-0.067804571,-0.32899154,-0.68,0,-0.68
2013/9/5,1.052812739,0.421017178,-1.289999,0,-1.289999
2013/9/6,-0.066999704,-0.295153446,0.659999,0.659999,0
2013/9/9,0.334856714,-0.306119016,-0.17,0,-0.17
2013/9/10,0.196338005,0.151842354,-0.809999,0,-0.809999
2013/9/11,-0.004302456,-0.006738317,-2.800001,0,-2.800001
2013/9/12,0.192476953,-0.033693858,-0.75,0,-0.75
2013/9/13,-0.701925139,0.155043985,-0.39,0,-0.39
2013/9/16,1.060050924,-0.319703853,-0.149999,0,-0.149999
2013/9/17,-0.074149804,0.016880486,0.139999,0.139999,0
2013/9/18,-0.498776332,0,-0.360001,0,-0.360001
2013/9/23,1.012497826,-0.253164557,-0.539999,0,-0.539999
2013/9/24,0.069410948,0.050761421,0.23,0.23,0
2013/9/25,-0.189838743,-0.016911889,-0.18,0,-0.18
2013/9/26,-1.204137318,0.01691475,-0.55,0,-0.55
2013/9/27,0.555451484,-0.084559445,0.07,0.07,0
2013/9/30,-0.696853342,0.071090047,1.14,1.14,0
2013/10/1,0.154204542,-0.121782078,-0.41,0,-0.41
2013/10/2,0.353707428,-0.254022015,-1.05,0,-1.05
2013/10/3,1.727779879,-0.407470289,0.100001,0.100001,0
2013/10/4,0.059628266,0.10228435,-0.130001,0,-0.130001
2013/10/7,-0.375845383,-0.006811989,0.52,0.52,0
2013/10/8,0.497374516,0.057905852,-0.059999,0,-0.059999
2013/10/9,-0.375662342,0.034042553,1.289999,1.289999,0
2013/10/11,0.048996426,-0.163348647,-1.690001,0,-1.690001
2013/10/14,-0.909757807,0.122711934,0.970001,0.970001,0
2013/10/15,1.128545169,-0.078303204,1,1,0
2013/10/16,-0.433202263,0.187393526,-1.79,0,-1.79
2013/10/17,0.503557084,-0.119027376,-0.510001,0,-0.510001
2013/10/18,0.787738598,0.034048349,-1.099998,0,-1.099998
2013/10/21,-0.265511013,0.170183799,0.789999,0.789999,0
2013/10/22,-0.018943769,-0.254841998,0.710001,0.710001,0
2013/10/23,-0.299131535,0.170328734,1.66,1.66,0
2013/10/24,0.233127475,-0.091821119,-1.400002,0,-1.400002
2013/10/25,-0.803891294,0.051058615,-1.599998,0,-1.599998
2013/10/28,0.726943721,-0.027217365,0.289999,0.289999,0
2013/10/29,0.149958151,0.170154841,0.069999,0.069999,0
2013/10/30,0.517038825,-0.135892645,0.310002,0.310002,0
2013/10/31,-0.183583668,0.136077564,-0.360001,0,-0.360001
2013/11/1,-0.73880256,-0.101919484,0.700001,0.700001,0
2013/11/4,-0.412501516,-0.064614861,0.449999,0.449999,0
2013/11/5,-1.107215246,0.047641734,0.44,0.44,0
2013/11/6,0.232533833,0.095238095,-1.2,0,-1.2
2013/11/7,0.014334861,0.108739976,-0.189999,0,-0.189999
2013/11/8,-0.659987473,0.101832994,-1.09,0,-1.09
2013/11/11,-0.578327162,0.1356392,-0.01,0,-0.01
2013/11/12,0.148398744,0.152387403,0.629999,0.629999,0
2013/11/13,-1.117233464,0.067624683,-0.690001,0,-0.690001
2013/11/14,0.37145797,-0.016894746,0.290001,0.290001,0
2013/11/15,0.512091138,-0.074349442,-0.530001,0,-0.530001
2013/11/18,0.168540908,-0.246888528,0.32,0.32,0
2013/11/19,0.832511771,-0.203424309,0.120001,0.120001,0
2013/11/20,-0.681717602,0.298963819,0.040001,0.040001,0
2013/11/21,-1.286750133,0.125326017,-1.18,0,-1.18
2013/11/22,0.207158936,0.118403248,-0.590001,0,-0.590001
2013/11/25,0.864647792,0.016894746,1.13,1.13,0
2013/11/26,0.732394468,0.033783784,-0.590001,0,-0.590001
2013/11/27,0.573780527,0.138466734,0.980002,0.980002,0
2013/11/29,1.33085754,-0.161883242,0.379999,0.379999,0
2013/12/2,0.085923456,0.057426612,0.280001,0.280001,0
2013/12/3,-0.268876286,-0.202565834,-0.790001,0,-0.790001
2013/12/4,0.296491193,0.084573748,-0.430001,0,-0.430001
2013/12/5,-0.511166763,0.067601825,-0.469999,0,-0.469999
2013/12/6,-0.100080295,0.033778078,-0.639999,0,-0.639999
2013/12/9,0.912408798,-0.084416681,0.149999,0.149999,0
2013/12/10,-0.021122435,-0.101385603,-0.149999,0,-0.149999
2013/12/11,-0.1204826,0.033829499,0.029999,0.029999,0
2013/12/12,-0.865522777,0.101454177,0.210001,0.210001,0
2013/12/13,0.180080026,0.081081081,0.229999,0.229999,0
2013/12/16,-0.759487324,0.070888469,-0.93,0,-0.93
2013/12/17,0.463249424,-0.101197504,0.210001,0.210001,0
2013/12/18,-0.053061464,0.168833361,-0.440001,0,-0.440001
2013/12/19,0.692521313,0.589920782,-0.559999,0,-0.559999
2013/12/20,0.006948641,0.157506702,-0.840001,0,-0.840001
2013/12/23,0.563524128,0.260983036,-0.44,0,-0.44
2013/12/24,-0.07721417,0.233605874,-0.16,0,-0.16
2013/12/26,0.412327297,-0.133177959,-0.06,0,-0.06
2013/12/27,0.572654292,-0.030005001,0.54,0.54,0
2013/12/30,1.029061972,-0.203428267,0.790001,0.790001,0
2013/12/31,-0.144837494,-0.317460317,1.229999,1.229999,0
2014/1/2,0.005258742,0.26818639,2.48,2.48,0
2014/1/3,-0.772956248,0.183884988,0.36,0.36,0
2014/1/6,-0.551072081,0.233605874,0.100001,0.100001,0
2014/1/7,0.137974291,0.183119694,-1.030001,0,-1.030001
2014/1/8,0.506860775,0.033233632,0.5,0.5,0
2014/1/9,-0.489664303,-0.149501661,-0.66,0,-0.66
2014/1/10,0.16574656,-0.216270171,-0.040001,0,-0.040001
2014/1/13,0.425662947,0.08336112,0.280001,0.280001,0
2014/1/14,-0.217293856,0.116608362,0.059999,0.059999,0
2014/1/15,0.629965549,0.143094842,-1.109998,0,-1.109998
2014/1/16,0.10456646,-0.049845479,-0.790001,0,-0.790001
2014/1/17,-0.193588368,0.139636944,-0.789999,0,-0.789999
2014/1/21,0.038843002,0.391766268,1.139999,1.139999,0
2014/1/22,0.288844408,0.006614194,-0.09,0,-0.09
2014/1/23,-0.356627867,-0.066137566,0.620001,0.620001,0
2014/1/24,0.030872311,0.072799471,0.669998,0.669998,0
2014/1/27,-1.585068592,0.357119238,1.43,1.43,0
2014/2/5,-2.34712978,-0.082372323,-0.239999,0,-0.239999
2014/2/6,0.556590886,-0.049464138,-1,0,-1
2014/2/7,0.912048619,-0.016496206,-0.619999,0,-0.619999
2014/2/10,0.048393788,0.098993565,0.149999,0.149999,0
2014/2/11,0.453709598,-0.049447833,-0.130001,0,-0.130001
2014/2/12,0.946279558,-0.115435356,0.180001,0.180001,0
2014/2/13,-0.51353621,0.122172693,-0.23,0,-0.23
2014/2/14,0.536776403,-0.220961678,-1.049999,0,-1.049999
2014/2/18,0.493559158,0.115683358,0.479999,0.479999,0
2014/2/19,0.236663244,0,-0.08,0,-0.08
2014/2/20,-0.617077665,0.247606471,-0.76,0,-0.76
2014/2/21,0.899770981,0.039519183,0.31,0.31,0
2014/2/24,-0.485803215,-0.154722323,0.26,0.26,0
2014/2/25,0.169080214,0.08242664,0.309999,0.309999,0
2014/2/26,0.288150172,-0.17789491,0.010001,0.010001,0
2014/2/27,0.443951596,0.095706412,0.329999,0.329999,0
2014/3/3,-0.441454474,-0.049455984,2.090001,2.090001,0
2014/3/4,-0.557794112,-0.06597394,-1.020001,0,-1.020001
2014/3/5,0.910022588,-0.033008747,0.410002,0.410002,0
2014/3/6,0.930331499,-0.016509823,-0.330002,0,-0.330002
2014/3/7,-0.004365516,-0.079260238,0.050001,0.050001,0
2014/3/10,-0.56540474,0.198307774,0.32,0.32,0
2014/3/11,0.421737681,0.052777411,0.34,0.34,0
2014/3/12,-0.20849676,0.026374786,0.23,0.23,0
2014/3/13,0.719833039,-0.019775873,-0.07,0,-0.07
2014/3/14,-0.693955371,0.019779785,0.870001,0.870001,0
2014/3/17,0.137299186,-0.079103494,-1.360001,0,-1.360001
2014/3/18,0.359752645,0.461802349,-0.09,0,-0.09
2014/3/19,-0.492706819,0.141187287,-0.370001,0,-0.370001
2014/3/20,-1.066502497,0.488540608,-0.189998,0,-0.189998
2014/3/21,-0.240761506,-0.244714174,-0.230002,0,-0.230002
2014/3/24,0.322635825,0.00654172,0.060001,0.060001,0
2014/3/25,0.96890111,-0.235486509,-0.329999,0,-0.329999
2014/3/26,0.545732946,0.114742812,-0.020001,0,-0.020001
2014/3/27,0.47786462,-0.078590608,0.110001,0.110001,0
2014/3/28,-0.062394575,-0.029494658,-0.130001,0,-0.130001
2014/3/31,0.84437948,-0.170463858,0.11,0.11,0
2014/4/1,0.263447497,-0.502413555,0.350001,0.350001,0
2014/4/2,0.357676379,-0.00660066,0.18,0.18,0
2014/4/3,-0.196206099,-0.019803287,-1.34,0,-1.34
2014/4/7,-0.14234579,-0.122144461,0.189998,0.189998,0
2014/4/8,0.126846798,-0.429681044,0.25,0.25,0
2014/4/9,0.469955013,-0.381742739,-0.34,0,-0.34
2014/4/10,0.190123713,0.003332223,0.17,0.17,0
2014/4/11,-0.453764736,0.129952351,-0.33,0,-0.33
2014/4/14,-0.574566805,0.509151414,0.32,0.32,0
2014/4/15,0.663178117,-0.059596729,0,0,0
2014/4/16,0.073573605,-0.13251615,0.190001,0.190001,0
2014/4/17,0.221786997,0.019903798,0.03,0.03,0
2014/4/21,0.072450363,0.308447481,-0.649999,0,-0.649999
2014/4/22,0.256597728,0.218225102,0.529998,0.529998,0
2014/4/23,-0.204324001,0.006598482,-0.35,0,-0.35
2014/4/24,-0.134196851,-0.089073634,-0.099998,0,-0.099998
2014/4/25,-1.92133583,0.016509823,0.519998,0.519998,0
2014/4/28,0.399557442,-0.217893694,0.26,0.26,0
2014/4/29,0.702238135,-0.311011117,0.050002,0.050002,0
2014/4/30,-0.915309034,0.116163292,0.18,0.18,0
2014/5/2,0.857100148,-0.016575501,-1.570002,0,-1.570002
2014/5/5,0.029080965,-0.195623342,0.75,0.75,0
2014/5/6,0.46697224,-0.083053719,-0.59,0,-0.59
2014/5/7,-0.221130299,0.14629605,-0.25,0,-0.25
2014/5/8,0.417643353,-0.209163347,-0.219999,0,-0.219999
2014/5/9,-0.467461133,0.209601757,-0.49,0,-0.49
2014/5/12,-0.918101692,0.332005312,-0.35,0,-0.35
2014/5/13,0.099876365,-0.033090668,0.210001,0.210001,0
2014/5/14,0.642898684,-0.016550811,-0.140002,0,-0.140002
2014/5/15,0.055979702,-0.016553551,-0.779999,0,-0.779999
2014/5/16,0.081986143,-0.099337748,-0.52,0,-0.52
2014/5/19,0.122973316,-0.096121975,0.48,0.48,0
2014/5/20,-0.141918685,0.112803158,0.300001,0.300001,0
2014/5/21,-0.291231932,-0.033140017,0.179998,0.179998,0
2014/5/22,1.203870853,-0.11271341,-0.33,0,-0.33
2014/5/23,0.42433668,-0.036507252,-0.159999,0,-0.159999
2014/5/27,0.516551817,0.069721116,0.21,0.21,0
2014/5/28,0.727531514,-0.149298298,-0.08,0,-0.08
2014/5/29,-0.145171151,-0.378787879,-0.47,0,-0.47
2014/5/30,-0.369162401,0.076712694,0.06,0.06,0
2014/6/3,0.517935869,0.196633894,-0.08,0,-0.08
2014/6/4,-0.044383971,-0.023283662,-0.12,0,-0.12
2014/6/5,0.221619234,-0.182985661,-0.27,0,-0.27
2014/6/6,-0.074476562,0.076661556,-0.64,0,-0.64
2014/6/9,0.303535118,-0.076602831,0.17,0.17,0
2014/6/10,0.644730062,-0.023331778,0.07,0.07,0
2014/6/11,0.074459355,-0.010001667,-0.07,0,-0.07
2014/6/12,-0.27858479,-0.006668445,4.5,4.5,0
2014/6/13,-0.095826061,0,0.299999,0.299999,0
2014/6/16,0.065042765,0.093364455,0.050001,0.050001,0
2014/6/17,0.403172671,0.199880072,-2.12,0,-2.12
2014/6/18,0.419275789,-0.38566394,-0.119999,0,-0.119999
2014/6/19,0.391096075,0.093451705,0.769998,0.769998,0
2014/6/20,-0.46805969,0.016672224,0.790001,0.790001,0
2014/6/23,-0.496334882,0,-0.790001,0,-0.790001
2014/6/24,0.187039563,-0.120020003,-0.119999,0,-0.119999
2014/6/25,-0.050061933,0.020027371,-0.229999,0,-0.229999
2014/6/26,0.846083196,-0.186884699,-0.730002,0,-0.730002
2014/6/27,-0.157573115,0.003343475,-0.529998,0,-0.529998
2014/6/30,0.920413191,-0.12704781,0.079999,0.079999,0
2014/7/1,0.513786714,0.030128548,-0.28,0,-0.28
2014/7/2,0.44950678,0.020079649,-0.37,0,-0.37
2014/7/3,0.428725893,-0.1104159,-0.28,0,-0.28
2014/7/7,-0.069722391,0.170831379,0.770001,0.770001,0
2014/7/8,0.106839787,0.016719612,-0.050002,0,-0.050002
2014/7/9,-0.43656976,-0.140421264,0.050002,0.050002,0
2014/7/10,0.785385082,0.210928084,0.099998,0.099998,0
2014/7/11,-0.730714705,0.080184424,0.800001,0.800001,0
2014/7/14,0.251177183,-0.016691704,0.84,0.84,0
2014/7/15,0.506933301,0.260434057,-0.140001,0,-0.140001
2014/7/16,-0.888773889,-0.14319968,-1.08,0,-1.08
2014/7/17,-0.812833079,0.140070035,0.990002,0.990002,0
2014/7/18,-0.083619014,-0.156525793,-0.480002,0,-0.480002
2014/7/21,0.419147082,0,-0.42,0,-0.42
2014/7/22,0.612134426,-0.013342228,0.130001,0.130001,0
2014/7/24,0.290301461,-0.086736056,-1.15,0,-1.15
2014/7/25,-0.932587105,0.093489149,0.72,0.72,0
2014/7/28,-0.208763906,-0.033357796,-0.299999,0,-0.299999
2014/7/29,-0.306737066,-0.026695141,0.42,0.42,0
2014/7/30,0.580778923,0.166889186,0.32,0.32,0
2014/7/31,-1.394805908,0.173275575,1.67,1.67,0
2014/8/1,-0.535920742,-0.126405429,0.609998,0.609998,0
2014/8/4,0.680958821,-0.066613376,-0.469999,0,-0.469999
2014/8/5,-2.029231095,0.033328889,0.18,0.18,0
2014/8/6,0.021402139,-0.043313121,-0.290001,0,-0.290001
2014/8/7,-0.143287675,0.113329556,0.040001,0.040001,0
2014/8/8,-0.50425003,-0.106542367,0.029999,0.029999,0
2014/8/11,0.950759139,0.046662,-1.339998,0,-1.339998
2014/8/12,-0.11296008,-0.016657228,0.009998,0.009998,0
2014/8/13,0.737942855,-0.029988005,-0.359998,0,-0.359998
2014/8/14,-0.013790358,-0.119988001,0.67,0.67,0
2014/8/15,-0.264052806,-0.040044048,0.729999,0.729999,0
2014/8/18,-0.717621268,0.133533634,0.93,0.93,0
2014/8/19,1.114756491,-0.013335556,-0.140001,0,-0.140001
2014/8/20,0.472678818,-0.020006002,-1.42,0,-1.42
2014/8/21,-0.379562325,0.013340003,-0.709999,0,-0.709999
2014/8/22,1.363104395,-0.063356564,-0.74,0,-0.74
2014/8/25,0.105819538,0.02002002,0.41,0.41,0
2014/8/26,0.029266598,-0.050040032,-0.24,0,-0.24
2014/8/27,0.969113602,-0.293715163,-0.210001,0,-0.210001
2014/8/28,-0.082407819,0.09038262,0.050001,0.050001,0
2014/8/29,-0.450470615,-0.076923077,0.16,0.16,0
2014/9/2,-0.393710451,0.274458614,1.66,1.66,0
2014/9/3,0.532212783,-0.163556861,0.15,0.15,0
2014/9/4,-0.233508767,0.070210632,0.460001,0.460001,0
2014/9/5,-0.228734523,-0.020046106,-0.430001,0,-0.430001
2014/9/9,0.278450399,0.15037594,1.16,1.16,0
2014/9/10,-0.824535748,0.07674341,0.81,0.81,0
2014/9/11,-0.377183265,0.133364452,0.139999,0.139999,0
2014/9/12,-1.077042136,-0.103219792,-1.099998,0,-1.099998
2014/9/15,-0.068905165,0.456636224,0.639999,0.639999,0
2014/9/16,-0.918764114,-0.069677162,-1.24,0,-1.24
2014/9/17,0.66947922,0.322066538,0.25,0.25,0
2014/9/18,0.448333243,0.115836505,-0.2,0,-0.2
2014/9/19,0.030112124,-0.185123967,-0.420001,0,-0.420001
2014/9/22,-1.151772683,0.215274558,1.420001,1.420001,0
2014/9/23,-0.55141581,-0.085924849,0.75,0.75,0
2014/9/24,0.142809408,-0.03307644,-0.930001,0,-0.930001
2014/9/25,-0.961849253,0.304403931,0.270001,0.270001,0
2014/9/26,-0.248344864,0.082467425,-0.65,0,-0.65
2014/9/29,-0.330032873,0.36255768,0.440001,0.440001,0
2014/9/30,0.061989244,-0.072249589,1.659999,1.659999,0
2014/10/1,0.253536711,-0.026291574,0.859999,0.859999,0
2014/10/2,-0.17427876,0.006574622,0.980002,0.980002,0
2014/10/3,1.453861643,0.335283676,0.859998,0.859998,0
2014/10/6,-0.12905845,-0.343991613,0.400002,0.400002,0
2014/10/7,-0.604068963,-0.098622571,0.469999,0.469999,0
2014/10/8,-0.953795407,-0.088847938,0.190001,0.190001,0
2014/10/9,0.119088406,0.026348725,2.439998,2.439998,0
2014/10/13,-2.851068949,0.115245308,3.600001,3.600001,0
2014/10/14,0.647811263,0.085512251,5.91,5.91,0
2014/10/15,-1.29377237,-0.239886957,-0.869999,0,-0.869999
2014/10/16,-0.258376642,0.072468542,-2.270001,0,-2.270001
2014/10/17,-1.405581859,-0.019749835,-2.93,0,-2.93
2014/10/20,1.758796395,-0.016461447,-1.799999,0,-1.799999
2014/10/21,-0.104450371,0.036221147,-2.220002,0,-2.220002
2014/10/22,1.081930857,0.055957867,3.540001,3.540001,0
2014/10/23,-0.209378611,0.055926572,1.100001,1.100001,0
2014/10/24,-0.980670256,-0.042743473,-0.510001,0,-0.510001
2014/10/27,-0.217332169,-0.049340482,1.169999,1.169999,0
2014/10/28,1.683052269,-0.006581979,-2.329998,0,-2.329998
2014/10/31,2.286934188,0.190889942,0.409999,0.409999,0
2014/11/3,0.328927605,0.065698706,1.32,1.32,0
2014/11/4,-0.180629178,0.137876699,1.290001,1.290001,0
2014/11/5,-0.302095863,0.34749541,-1.740002,0,-1.740002
2014/11/6,-0.805015891,-0.166612218,-1.049999,0,-1.049999
2014/11/7,0.236546107,0.085081318,-0.870001,0,-0.870001
2014/11/10,1.53482654,0.039234919,1.25,1.25,0
2014/11/11,-0.181471345,-0.104585417,0.070002,0.070002,0
2014/11/12,-1.281463276,0.107966628,-0.080002,0,-0.080002
2014/11/13,0.685542688,0.035950062,2.41,2.41,0
2014/11/14,0.018196351,0.414910647,-0.129997,0,-0.129997
2014/11/17,-1.102781672,-0.136647579,1.399997,1.399997,0
2014/11/18,-0.291386678,0.140092526,-1.220001,0,-1.220001
2014/11/19,1.169458951,0.572599798,-0.029999,0,-0.029999
2014/11/20,1.283614026,-0.08410701,0.5,0.5,0
2014/11/21,0.133045693,0.029138472,1.279999,1.279999,0
2014/11/24,0.332422051,0.297773175,1.360001,1.360001,0
2014/11/25,-0.073129731,-0.287207951,1.210003,1.210003,0
2014/11/26,0.061209573,0.035599858,-1.470002,0,-1.470002
2014/11/28,0.703667739,0.300873504,0.419999,0.419999,0
2014/12/1,-0.762059296,0.04515692,1.050003,1.050003,0
2014/12/2,-0.915673896,0.283715382,1.079998,1.079998,0
2014/12/3,1.548442517,-0.032149172,-2.41,0,-2.41
2014/12/4,0.536989939,0.099694485,-0.770001,0,-0.770001
2014/12/5,-0.207236838,0.382317034,-1.189998,0,-1.189998
2014/12/8,-0.215836508,-0.416066571,5.479999,5.479999,0
2014/12/9,-0.641949579,0.051422144,-1.150001,0,-1.150001
2014/12/10,-1.066093206,0.189521699,3.68,3.68,0
2014/12/11,-0.217681002,0.012824623,2.740002,2.740002,0
2014/12/12,0.151899642,0.493684683,4.819999,4.819999,0
2014/12/15,-0.468171359,-0.200969759,7.779999,7.779999,0
2014/12/16,-0.392644741,-0.159821,-1.779999,0,-1.779999
2014/12/17,-1.375348261,0.307347527,0.98,0.98,0
2014/12/18,0.563156543,0.252146436,0.700001,0.700001,0
2014/12/19,1.355248426,0.391595033,-2.610001,0,-2.610001
2014/12/22,1.054691045,0.101480988,-0.02,0,-0.02
2014/12/23,0.023532563,0.630445113,-0.849999,0,-0.849999
2014/12/24,0.966085692,0.06611258,0.91,0.91,0
2014/12/26,0.29730029,-0.122699387,-0.200001,0,-0.200001
2014/12/29,0.777372066,0.037800038,-1.049999,0,-1.049999
2014/12/30,-0.198530358,-0.245607406,-2.460003,0,-2.460003
2014/12/31,0.412644906,-0.142045455,-0.929996,0,-0.929996
2015/1/5,-0.362409786,1.185395922,7.429996,7.429996,0
2015/1/6,-2.440559366,0.012496095,-1.219997,0,-1.219997
2015/1/7,0.344850268,-0.059349035,-3.200001,0,-3.200001
2015/1/8,1.733312201,-0.046882325,-2.290001,0,-2.290001
2015/1/9,-0.249146529,-0.225140713,-0.889999,0,-0.889999
2015/1/12,-0.410601564,-0.072082236,3.060001,3.060001,0
2015/1/13,0.576935494,-0.141132194,0.649998,0.649998,0
2015/1/14,-0.564547809,-0.059673367,-0.610001,0,-0.610001
2015/1/15,-0.170937976,-0.505955187,4.600002,4.600002,0
2015/1/16,-0.298242741,-0.603284902,-1.330001,0,-1.330001
2015/1/20,1.234968879,0.606946519,1.550003,1.550003,0
2015/1/21,0.729085067,-0.489576753,-2.900002,0,-2.900002
2015/1/22,0.528263089,-0.231709252,1.310002,1.310002,0
2015/1/23,1.076610088,-0.566301858,1.219997,1.219997,0
2015/1/26,0.065210269,0.217572151,-0.969997,0,-0.969997
2015/1/27,0.457497817,-0.849243343,-2.420002,0,-2.420002
2015/1/28,-0.117965525,0.553838228,0.95,0.95,0
2015/1/29,-0.889223788,1.136800307,-0.490001,0,-0.490001
2015/1/30,-0.695261868,0.503435392,3.93,3.93,0
2015/2/2,0.262137866,-0.510364816,-0.779999,0,-0.779999
2015/2/3,0.651882947,-0.338822039,1.84,1.84,0
2015/2/4,0.683880257,-0.025418613,3.05,3.05,0
2015/2/5,-0.025749887,0.076275226,0.409999,0.409999,0
2015/2/6,-0.59348873,0.543046778,-2.309997,0,-2.309997
2015/2/9,-0.37298585,-0.284270373,-4.830002,0,-4.830002
2015/2/10,-0.301403969,0.019005385,3.290001,3.290001,0
2015/2/11,0.723082229,0.123511528,0.939999,0.939999,0
2015/2/12,0.353935399,-0.983710264,-1.540001,0,-1.540001
2015/2/13,0.343273746,0.063889599,-3.16,0,-3.16
2015/2/24,1.041548755,1.043927979,0.740001,0.740001,0
2015/2/25,0.722408143,-0.698240182,-1.34,0,-1.34
2015/2/26,-0.80464586,0.104995227,1.529999,1.529999,0
2015/3/2,-0.221848224,-0.120776785,-1.540001,0,-1.540001
2015/3/3,0.039521751,-0.190930788,-1.869999,0,-1.869999
2015/3/4,0.159736572,0.159413359,-4.130001,0,-4.130001
2015/3/5,-0.2832746,0.305586503,-1.829998,0,-1.829998
2015/3/6,0.521797708,0.317349497,1.869999,1.869999,0
2015/3/9,-0.864807538,-0.234095726,0.030003,0.030003,0
2015/3/10,-0.283078783,0.497827948,1.929996,1.929996,0
2015/3/11,-0.146311269,0.037862056,-1.75,0,-1.75
2015/3/12,0.758315877,-0.324859648,0.420002,0.420002,0
2015/3/13,-0.179875118,0.319589912,4.970001,4.970001,0
2015/3/16,-0.699903469,-0.220792329,2.369999,2.369999,0
2015/3/17,0.272598054,-0.401466776,2.919998,2.919998,0
2015/3/18,1.188626896,-0.637953471,-6.199996,0,-6.199996
2015/3/19,0.856755727,0.549415448,0.169998,0.169998,0
2015/3/20,0.126923442,-0.393925917,-2.98,0,-2.98
2015/3/23,0.080011994,-0.248772086,-1.52,0,-1.52
2015/3/24,-0.27695748,-0.127893593,-1.380001,0,-1.380001
2015/3/25,-0.66194249,0.009604303,-0.91,0,-0.91
2015/3/26,-0.509884594,0.076827043,2.550003,2.550003,0
2015/3/27,-1.205779114,-0.265489556,3.259998,3.259998,0
2015/3/30,0.184918804,0.256574727,-0.86,0,-0.86
2015/3/31,0.672057362,-0.022392834,1.740001,1.740001,0
2015/4/1,-0.827844322,-0.063993857,-2.819999,0,-2.819999
2015/4/2,0.968525771,-0.649953575,-1.060002,0,-1.060002
2015/4/7,0.427028666,0.032226877,-3.59,0,-3.59
2015/4/8,-0.731311515,0.241623711,1.849998,1.849998,0
2015/4/9,-0.047073108,0.449943757,-1.449996,0,-1.449996
2015/4/10,0.512982667,-0.031994881,-3.610001,0,-3.610001
2015/4/13,0.501600584,0.288046087,1.16,1.16,0
2015/4/14,-0.25738837,-0.315940641,0.450001,0.450001,0
2015/4/15,-1.065505017,-0.089640159,1.489997,1.489997,0
2015/4/16,1.218423298,-0.426172776,-2.659999,0,-2.659999
2015/4/17,-0.895962542,-0.160901046,-1.48,0,-1.48
2015/4/20,-0.19490251,0.170829976,0.060001,0.060001,0
2015/4/21,-0.203534458,0.054701075,-1.02,0,-1.02
2015/4/22,0.822755612,-0.035375462,-2.030003,0,-2.030003
2015/4/23,1.913028387,-0.270235491,-1.029998,0,-1.029998
2015/4/24,1.175677124,-0.925806452,-1.369999,0,-1.369999
2015/4/27,0.597552389,-0.934457721,0.849998,0.849998,0
2015/4/28,-0.16941276,0.075593243,-0.149998,0,-0.149998
2015/4/29,-1.040574268,-0.128083024,-0.630001,0,-0.630001
2015/4/30,-0.348986987,0.677408747,-0.400001,0,-0.400001
2015/5/4,0.248169317,0.339691664,-0.079998,0,-0.079998
2015/5/5,-0.25928365,-0.234375,0.040001,0.040001,0
2015/5/6,-0.02593229,-0.17293135,0.639999,0.639999,0
2015/5/7,-1.168481312,0.647164569,1.25,1.25,0
2015/5/8,-0.131147201,-0.373461501,-3.040001,0,-3.040001
2015/5/11,-0.298065958,0.453093422,-0.229999,0,-0.229999
2015/5/12,0.169688651,-0.201187656,-1.119999,0,-1.119999
2015/5/13,0.441792265,-0.292635344,0.59,0.59,0
2015/5/14,-1.171263311,-0.463068645,-1.700001,0,-1.700001
2015/5/15,-0.332399739,-0.307964486,-2.68,0,-2.68
2015/5/18,0.271748239,0.213612015,0.679998,0.679998,0
2015/5/19,1.145864525,0.095100676,4.190001,4.190001,0
2015/5/20,-0.329942328,-0.180191986,-1.119999,0,-1.119999
2015/5/21,-1.108257622,-0.141131679,-2.09,0,-2.09
2015/5/22,0.622802065,0.095316352,-0.32,0,-0.32
2015/5/26,0.3115131,0.702699153,3.369999,3.369999,0
2015/5/27,0.24355703,-0.026085822,0.630001,0.630001,0
2015/5/28,0.193099823,-0.02283105,-1.09,0,-1.09
2015/5/29,-0.127200604,0.5709066,-0.459999,0,-0.459999
2015/6/1,-0.783039582,0.181653043,1.559997,1.559997,0
2015/6/2,-0.124810482,-0.242844191,0.440003,0.440003,0
2015/6/3,-0.606686958,-0.061670291,1.66,1.66,0
2015/6/4,-2.181624892,0.35725885,1.019996,1.019996,0
2015/6/5,-0.097128196,0.501618123,-4.879997,0,-4.879997
2015/6/8,0.296774055,0.080502335,0.5,0.5,0
2015/6/9,-1.890750924,0.27027027,-1.030003,0,-1.030003
2015/6/10,1.153952724,-0.924143242,-1.219997,0,-1.219997
